"Date,""Dernier"",""Ouv."","" Plus Haut"",""Plus Bas"",""Vol."",""Variation %"""
"18/01/2023,""300,00"",""294,00"",""302,80"",""294,00"",""5,03K"",""2,04%"""
"17/01/2023,""294,00"",""294,00"",""294,00"",""294,00"",""5,01K"",""-2,65%"""
"13/01/2023,""302,00"",""294,40"",""303,00"",""292,50"",""20,28K"",""2,58%"""
"10/01/2023,""294,40"",""290,00"",""294,40"",""290,00"",""0,01K"",""1,52%"""
"09/01/2023,""290,00"",""290,00"",""290,00"",""290,00"",""0,02K"",""-1,66%"""
"06/01/2023,""294,90"",""298,50"",""298,50"",""294,90"",""0,00K"",""4,57%"""
"05/01/2023,""282,00"",""295,00"",""300,00"",""282,00"",""4,32K"",""-4,41%"""
"04/01/2023,""295,00"",""295,00"",""295,00"",""295,00"",""0,01K"",""0,00%"""
"03/01/2023,""295,00"",""295,00"",""295,00"",""295,00"",""2,96K"",""-2,96%"""
"30/12/2022,""304,00"",""300,00"",""304,00"",""290,05"",""15,01K"",""4,83%"""
"29/12/2022,""290,00"",""290,00"",""290,00"",""290,00"",""1,00K"",""-3,30%"""
"27/12/2022,""299,90"",""293,00"",""299,90"",""293,00"",""0,31K"",""0,00%"""
"26/12/2022,""299,90"",""290,60"",""299,90"",""290,60"",""0,03K"",""2,01%"""
"23/12/2022,""294,00"",""297,00"",""297,00"",""294,00"",""20,24K"",""-0,34%"""
"22/12/2022,""295,00"",""291,00"",""295,00"",""290,00"",""3,90K"",""1,37%"""
"21/12/2022,""291,00"",""291,00"",""291,05"",""291,00"",""0,16K"",""-4,28%"""
"20/12/2022,""304,00"",""290,00"",""304,00"",""290,00"",""0,30K"",""2,36%"""
"16/12/2022,""297,00"",""309,90"",""309,90"",""297,00"",""0,87K"",""-2,30%"""
"15/12/2022,""304,00"",""301,30"",""304,00"",""301,00"",""0,25K"",""1,00%"""
"14/12/2022,""301,00"",""301,00"",""301,00"",""301,00"",""0,02K"",""-1,30%"""
"13/12/2022,""304,95"",""304,95"",""304,95"",""304,95"",""0,02K"",""1,58%"""
"12/12/2022,""300,20"",""305,00"",""305,00"",""300,10"",""0,40K"",""-0,12%"""
"09/12/2022,""300,55"",""305,00"",""309,00"",""300,55"",""10,46K"",""0,18%"""
"08/12/2022,""300,00"",""305,00"",""305,00"",""300,00"",""0,13K"",""-1,93%"""
"06/12/2022,""305,90"",""300,50"",""305,90"",""297,00"",""0,99K"",""3,00%"""
"05/12/2022,""297,00"",""298,05"",""298,05"",""297,00"",""0,14K"",""0,00%"""
"02/12/2022,""297,00"",""297,30"",""309,85"",""297,00"",""1,07K"",""0,00%"""
"30/11/2022,""297,00"",""310,00"",""310,00"",""297,00"",""0,09K"",""-5,71%"""
"29/11/2022,""315,00"",""295,25"",""315,00"",""288,75"",""1,20K"",""5,00%"""
"28/11/2022,""300,00"",""292,05"",""300,00"",""291,10"",""8,29K"",""2,21%"""
"25/11/2022,""293,50"",""293,00"",""299,50"",""293,00"",""0,55K"",""-0,84%"""
"24/11/2022,""296,00"",""295,80"",""296,00"",""295,80"",""25,23K"",""1,96%"""
"23/11/2022,""290,30"",""290,30"",""290,30"",""290,30"",""0,00K"",""0,09%"""
"22/11/2022,""290,05"",""292,10"",""296,00"",""290,05"",""18,82K"",""-0,68%"""
