"Date,""Dernier"",""Ouv."","" Plus Haut"",""Plus Bas"",""Vol."",""Variation %"""
"05/05/2023,""227,00"",""230,00"",""230,00"",""227,00"",""0,04K"",""-0,04%"""
"04/05/2023,""227,10"",""227,55"",""230,00"",""227,00"",""0,90K"",""-0,20%"""
"03/05/2023,""227,55"",""229,50"",""229,50"",""227,50"",""0,65K"",""-0,42%"""
"02/05/2023,""228,50"",""230,00"",""230,00"",""228,00"",""6,92K"",""-0,13%"""
"28/04/2023,""228,80"",""228,80"",""230,00"",""228,80"",""3,52K"",""0,57%"""
"27/04/2023,""227,50"",""227,00"",""229,00"",""227,00"",""14,70K"",""-0,22%"""
"26/04/2023,""228,00"",""230,00"",""230,00"",""228,00"",""50,66K"",""-0,87%"""
"25/04/2023,""230,00"",""231,00"",""231,00"",""230,00"",""7,76K"",""-0,43%"""
"21/04/2023,""231,00"",""231,00"",""231,00"",""231,00"",""6,23K"",""0,43%"""
"20/04/2023,""230,00"",""230,00"",""231,50"",""229,10"",""64,51K"",""0,39%"""
"19/04/2023,""229,10"",""232,75"",""232,75"",""229,10"",""21,45K"",""0,04%"""
"18/04/2023,""229,00"",""227,20"",""229,10"",""227,20"",""27,87K"",""-0,43%"""
"17/04/2023,""230,00"",""230,00"",""230,00"",""230,00"",""0,12K"",""0,00%"""
"14/04/2023,""230,00"",""233,50"",""233,75"",""230,00"",""2,20K"",""-0,02%"""
"13/04/2023,""230,05"",""234,60"",""234,60"",""230,00"",""3,51K"",""-0,20%"""
"12/04/2023,""230,50"",""226,05"",""232,00"",""226,05"",""11,29K"",""0,66%"""
"11/04/2023,""229,00"",""230,00"",""231,00"",""229,00"",""31,58K"",""-0,48%"""
"10/04/2023,""230,10"",""231,00"",""231,00"",""230,10"",""44,62K"",""-0,20%"""
"07/04/2023,""230,55"",""230,00"",""230,55"",""230,00"",""13,00K"",""0,24%"""
"06/04/2023,""230,00"",""231,00"",""233,00"",""230,00"",""67,00K"",""-1,08%"""
"05/04/2023,""232,50"",""234,45"",""234,50"",""231,00"",""26,69K"",""0,65%"""
"04/04/2023,""231,00"",""234,90"",""234,90"",""230,00"",""6,53K"",""-2,10%"""
"03/04/2023,""235,95"",""230,00"",""235,95"",""230,00"",""3,04K"",""3,94%"""
"31/03/2023,""227,00"",""232,00"",""232,00"",""227,00"",""19,26K"",""-1,35%"""
"30/03/2023,""230,10"",""234,00"",""234,00"",""230,00"",""1,68K"",""-2,91%"""
"29/03/2023,""237,00"",""237,85"",""237,85"",""237,00"",""0,00K"",""0,85%"""
"28/03/2023,""235,00"",""229,05"",""238,60"",""229,00"",""0,80K"",""0,02%"""
"27/03/2023,""234,95"",""230,00"",""234,95"",""230,00"",""3,22K"",""2,15%"""
"24/03/2023,""230,00"",""236,00"",""236,00"",""230,00"",""77,49K"",""-1,71%"""
"23/03/2023,""234,00"",""234,00"",""234,00"",""234,00"",""30,20K"",""-0,43%"""
"22/03/2023,""235,00"",""233,00"",""235,00"",""233,00"",""34,26K"",""1,73%"""
"21/03/2023,""231,00"",""233,50"",""235,95"",""231,00"",""4,63K"",""-1,07%"""
"20/03/2023,""233,50"",""233,50"",""233,50"",""233,50"",""0,93K"",""-0,21%"""
"17/03/2023,""234,00"",""233,60"",""234,00"",""233,55"",""21,40K"",""-0,21%"""
"16/03/2023,""234,50"",""233,55"",""234,50"",""233,55"",""5,31K"",""0,39%"""
"15/03/2023,""233,60"",""233,60"",""235,00"",""233,60"",""43,60K"",""-1,04%"""
"14/03/2023,""236,05"",""235,00"",""236,05"",""233,60"",""23,56K"",""-0,02%"""
"13/03/2023,""236,10"",""235,00"",""236,10"",""235,00"",""36,87K"",""0,47%"""
"10/03/2023,""235,00"",""233,70"",""235,05"",""233,60"",""154,06K"",""0,62%"""
"09/03/2023,""233,55"",""234,00"",""234,00"",""233,55"",""18,47K"",""-0,19%"""
"08/03/2023,""234,00"",""233,05"",""234,00"",""233,00"",""9,57K"",""0,39%"""
"07/03/2023,""233,10"",""233,05"",""233,10"",""233,05"",""3,45K"",""0,04%"""
"06/03/2023,""233,00"",""236,95"",""237,00"",""230,00"",""8,74K"",""-1,27%"""
"03/03/2023,""236,00"",""236,00"",""237,00"",""236,00"",""23,41K"",""-0,86%"""
"02/03/2023,""238,05"",""239,00"",""240,00"",""238,05"",""6,05K"",""-0,40%"""
"01/03/2023,""239,00"",""242,00"",""243,00"",""238,00"",""32,24K"",""-1,24%"""
"28/02/2023,""242,00"",""239,95"",""242,00"",""239,95"",""2,59K"",""1,26%"""
"27/02/2023,""239,00"",""240,00"",""240,50"",""238,00"",""1,57K"",""-0,42%"""
"24/02/2023,""240,00"",""233,95"",""240,00"",""232,00"",""241,59K"",""3,90%"""
"23/02/2023,""231,00"",""228,05"",""234,00"",""228,05"",""53,67K"",""-1,20%"""
"22/02/2023,""233,80"",""225,15"",""233,80"",""225,10"",""283,48K"",""2,54%"""
"21/02/2023,""228,00"",""225,00"",""228,00"",""225,00"",""80,26K"",""1,31%"""
"20/02/2023,""225,05"",""225,10"",""225,10"",""225,05"",""6,90K"",""0,02%"""
"17/02/2023,""225,00"",""225,00"",""227,80"",""225,00"",""0,05K"",""0,00%"""
"16/02/2023,""225,00"",""227,25"",""227,25"",""225,00"",""64,80K"",""-1,06%"""
"15/02/2023,""227,40"",""225,00"",""227,40"",""225,00"",""20,00K"",""3,11%"""
"14/02/2023,""220,55"",""226,00"",""226,00"",""220,55"",""3,50K"",""-1,98%"""
"10/02/2023,""225,00"",""229,50"",""229,50"",""225,00"",""25,03K"",""-1,96%"""
"09/02/2023,""229,50"",""220,00"",""229,70"",""220,00"",""35,40K"",""2,00%"""
"08/02/2023,""225,00"",""223,45"",""230,00"",""222,00"",""26,91K"",""2,23%"""
"07/02/2023,""220,10"",""220,10"",""220,10"",""220,10"",""0,01K"",""-0,86%"""
"06/02/2023,""222,00"",""220,00"",""223,45"",""220,00"",""6,51K"",""0,45%"""
"03/02/2023,""221,00"",""222,00"",""222,00"",""220,00"",""110,99K"",""1,35%"""
"02/02/2023,""218,05"",""218,00"",""218,10"",""217,00"",""33,63K"",""0,02%"""
"01/02/2023,""218,00"",""221,95"",""221,95"",""218,00"",""27,63K"",""-2,46%"""
"31/01/2023,""223,50"",""215,50"",""223,50"",""215,50"",""12,68K"",""3,95%"""
"30/01/2023,""215,00"",""215,20"",""215,20"",""215,00"",""0,80K"",""-0,92%"""
"27/01/2023,""217,00"",""215,00"",""217,00"",""215,00"",""18,10K"",""0,00%"""
"26/01/2023,""217,00"",""216,05"",""221,80"",""216,00"",""18,21K"",""-1,36%"""
"25/01/2023,""220,00"",""222,00"",""222,00"",""216,05"",""0,70K"",""2,30%"""
"24/01/2023,""215,05"",""222,00"",""222,00"",""215,05"",""7,53K"",""-1,80%"""
"23/01/2023,""219,00"",""218,00"",""219,00"",""217,95"",""11,14K"",""0,50%"""
"20/01/2023,""217,90"",""218,00"",""224,00"",""217,90"",""51,36K"",""-0,11%"""
"19/01/2023,""218,15"",""224,00"",""224,85"",""218,15"",""20,95K"",""-1,16%"""
"18/01/2023,""220,70"",""220,00"",""222,05"",""220,00"",""60,17K"",""-0,59%"""
"17/01/2023,""222,00"",""220,00"",""222,00"",""220,00"",""0,01K"",""2,30%"""
"16/01/2023,""217,00"",""215,00"",""220,00"",""215,00"",""13,07K"",""0,93%"""
"13/01/2023,""215,00"",""218,00"",""227,00"",""215,00"",""3,43K"",""0,00%"""
"12/01/2023,""215,00"",""209,05"",""217,25"",""205,00"",""16,86K"",""4,88%"""
"10/01/2023,""205,00"",""200,05"",""205,00"",""200,00"",""24,88K"",""4,03%"""
"09/01/2023,""197,05"",""205,00"",""205,00"",""197,05"",""18,58K"",""1,26%"""
"06/01/2023,""194,60"",""219,00"",""219,00"",""194,60"",""74,53K"",""-5,99%"""
"05/01/2023,""207,00"",""225,00"",""225,00"",""207,00"",""12,25K"",""-5,91%"""
"04/01/2023,""220,00"",""225,00"",""229,95"",""220,00"",""36,95K"",""-2,18%"""
"03/01/2023,""224,90"",""225,35"",""225,35"",""224,90"",""7,15K"",""-0,93%"""
"02/01/2023,""227,00"",""230,10"",""230,10"",""227,00"",""16,37K"",""-1,73%"""
"30/12/2022,""231,00"",""234,15"",""234,15"",""231,00"",""293,33K"",""-3,35%"""
"29/12/2022,""239,00"",""234,00"",""239,00"",""234,00"",""204,56K"",""1,70%"""
"28/12/2022,""235,00"",""232,00"",""239,00"",""232,00"",""132,01K"",""2,17%"""
